Site,Quadrat,Year,Acropora,Agaricia,Colpophyllia,Dichocoenia,Diploria,Eusmilia,Favia,Helioseris,Isophyllastrea,Madracis,Manicina,Meandrina,Montastraea,Mycetophyllia,Porites,Scolymia,Siderastrea,Stephanocoenia,Orbicella
Tektite East,36,2020,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite East,37,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite East,38,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite East,39,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite East,40,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,1,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,2,1994,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,3,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,4,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,5,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,6,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,7,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,8,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,9,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0
Tektite West,10,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,11,1994,0,3,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
Tektite West,12,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Tektite West,13,1994,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,14,1994,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,15,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,16,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,17,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite West,18,1994,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,19,1994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,20,1994,0,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,21,1994,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,22,1994,0,4,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,23,1994,0,4,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,24,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,25,1994,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,26,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,27,1994,0,13,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,28,1994,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,29,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,30,1994,0,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,31,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,32,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,33,1994,0,8,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,34,1994,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,35,1994,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,36,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,37,1994,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,38,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,39,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,40,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,1,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,2,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,3,1995,0,2,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,4,1995,0,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,5,1995,0,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,6,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,7,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,8,1995,0,21,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,9,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,10,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,11,1995,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,12,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,13,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,14,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,15,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,16,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite West,17,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,18,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,19,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,20,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0
Tektite West,21,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,22,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
Tektite West,23,1995,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,24,1995,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,25,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,26,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,27,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,28,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,29,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,30,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,31,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,32,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
Tektite West,33,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,34,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,35,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,36,1995,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,37,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,38,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,39,1995,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,1,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,2,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,3,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,4,1996,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,5,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,6,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0
Tektite West,7,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,8,1996,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,9,1996,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,10,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,11,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,12,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,13,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Tektite West,14,1996,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
Tektite West,15,1996,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0
Tektite West,16,1996,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,17,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,18,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,19,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,20,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,21,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tektite West,22,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Tektite West,23,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,6,0,0
Tektite West,24,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite West,25,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,26,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,27,1996,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,28,1996,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,29,1996,0,4,0,0,0,0,2,0,0,0,0,0,0,0,5,0,1,0,0
Tektite West,30,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,31,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
Tektite West,32,1996,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,33,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,34,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,35,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,36,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,37,1996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,38,1996,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tektite West,39,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,40,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,1,1997,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0
Tektite West,2,1997,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,4,0,0
Tektite West,3,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,4,1997,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,5,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,6,1997,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,7,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0
Tektite West,8,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
Tektite West,9,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,10,1997,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,11,1997,0,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,12,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,13,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,14,1997,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,15,1997,0,3,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,16,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,17,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,18,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,19,1997,0,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,3,0,0
Tektite West,20,1997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0
Tektite West,21,1997,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,22,1997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,23,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0
Tektite West,24,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,25,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,26,1997,0,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,27,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,28,1997,0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
Tektite West,29,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1
Tektite West,30,1997,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,31,1997,0,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0
Tektite West,32,1997,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0
Tektite West,33,1997,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,34,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,35,1997,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0
Tektite West,36,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,37,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,38,1997,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
Tektite West,39,1997,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,40,1997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0
Tektite West,1,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,5,0,0
Tektite West,2,1998,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,3,1998,0,0,0,0,1,0,9,0,0,0,0,0,0,0,4,0,1,0,0
Tektite West,4,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,5,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,6,1998,0,3,0,0,1,0,9,0,0,0,0,0,0,0,3,0,1,0,0
Tektite West,7,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,8,1998,0,4,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,9,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,10,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,11,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0
Tektite West,12,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
Tektite West,13,1998,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0
Tektite West,14,1998,0,1,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0
Tektite West,15,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,4,0,0
Tektite West,16,1998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,17,1998,0,1,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,18,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,19,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,20,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,21,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
Tektite West,22,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,2,0,0
Tektite West,23,1998,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,24,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0
Tektite West,25,1998,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,26,1998,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,2,0,0
Tektite West,27,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,28,1998,0,2,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,29,1998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,30,1998,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,6,0,0
Tektite West,31,1998,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,32,1998,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,33,1998,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,34,1998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,35,1998,0,10,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,36,1998,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,37,1998,0,1,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,38,1998,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,39,1998,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,40,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,1,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,2,1999,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,3,0,0
Tektite West,3,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,4,1999,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,1,0,0
Tektite West,5,1999,0,4,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,6,1999,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,7,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,8,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,9,1999,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
Tektite West,10,1999,0,7,1,0,0,0,10,0,0,0,0,0,0,0,6,0,4,0,0
Tektite West,11,1999,0,1,0,0,0,0,7,0,0,0,0,0,0,0,6,0,1,0,0
Tektite West,12,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,8,0,0
Tektite West,13,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,14,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,15,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,16,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0
Tektite West,17,1999,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,1,0,0
Tektite West,18,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,19,1999,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,20,1999,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,21,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,22,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,23,1999,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite West,24,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0
Tektite West,25,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,26,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,27,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,28,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0
Tektite West,29,1999,0,4,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
Tektite West,30,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,0,0
Tektite West,31,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,5,0,0
Tektite West,32,1999,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,33,1999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,34,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,35,1999,0,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
Tektite West,36,1999,0,2,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
Tektite West,37,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,38,1999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,39,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,40,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,1,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,2,2000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,0,13,0,0
Tektite West,3,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0
Tektite West,4,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,5,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,6,2000,0,1,0,0,1,0,4,0,0,0,0,0,0,0,3,0,2,0,0
Tektite West,7,2000,0,1,0,0,1,0,1,0,0,0,0,0,0,0,4,0,2,0,0
Tektite West,8,2000,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,9,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,10,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
Tektite West,11,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0
Tektite West,12,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
Tektite West,13,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,14,2000,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,15,2000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Tektite West,16,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
Tektite West,17,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1
Tektite West,18,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0
Tektite West,19,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,5,0,0
Tektite West,20,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,21,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,22,2000,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,4,0,0
Tektite West,23,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
Tektite West,24,2000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0
Tektite West,25,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
Tektite West,26,2000,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,2,0,0
Tektite West,27,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,6,0,0
Tektite West,28,2000,0,1,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4,0,0
Tektite West,29,2000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,30,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,31,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0
Tektite West,32,2000,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,33,2000,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
Tektite West,34,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
Tektite West,35,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
Tektite West,36,2000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Tektite West,37,2000,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
Tektite West,38,2000,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
Tektite West,39,2000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,
